/srv/defectDetectionDataset/multiclassClassification/noisy/missing_part/chart_Missing_end.png, missing_part, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_231439_501.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_225132_755.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_233030_622.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_233131_550.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230252_616.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230516_493.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232436_378.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231840_827.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232922_505.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_225953_209.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_233348_589.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_223834_842.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232636_434.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230746_216.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230325_618.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230804_070.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232337_657.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231528_231.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232305_840.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_233059_357.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230009_146.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231829_645.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_233039_442.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_223846_276.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_225146_398.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_233129_079.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232332_782.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232727_100.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232529_930.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232610_161.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232220_902.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230915_855.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_233337_291.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_233149_230.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_231253_134.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230927_552.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_225139_810.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_224944_477.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232441_782.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232521_315.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_231244_059.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232721_135.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230802_405.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232849_140.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_231257_700.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_232627_888.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231833_218.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_233035_068.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231900_202.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230021_320.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230332_656.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_225801_211.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230428_670.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231747_378.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_225940_751.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_225819_371.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231844_004.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231520_593.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_231903_387.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230105_598.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230117_132.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232236_153.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230730_182.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_233141_151.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_225126_874.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_231428_110.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230425_012.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230031_761.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_224947_511.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230408_617.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230314_723.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/bend_20240617_230049_619.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232859_699.png, new, deformation, added to test split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/deformation/deformation_20240617_232846_704.png, new, deformation, added to test split
